EMPATIA SLOVENIA (Pn= 246)  (In= 80) No Selection 4-18-2019 15-45
Item N, paticipant N, max per particpant N
80,246,0,
variables
importance,zelo nepomembno,nepomembno,delno pomembno,pomembno,zelo pomembno,




item number,item text
31,"31.Zagotovitev športnega koledarja za lajšanje načrtovanja izobraževalne kariere"
32,"32.Informacije za S/S o izbirnih postopkih znotraj športa"
33,"33.Partnerstva športnih in poslovnih organizacij za podpiranje DK"
34,"34.Možnosti e-učenja: dostop S/S do družbenih omrežij, forumov in spletnih strani o DK"
35,"35.Komunikacijske veščine/poti za S/S za pomoč pri športnikovi športni karieri"
36,"36.Informacije za S/S o mednarodnih zakonodajah/storitvah DK, dostopnih v športnem okolju"
37,"37.Informacije za S/S o veščinah finančnega vodenja, relevantnih za študenta-športnika"
38,"38.Zagotovitev izobraževanja na daljavo med športnimi potovanji (npr. v športnih prostorih)"
39,"39.Informacije za S/S o športnikovih psiholoških potrebah in dostopni podpori"
40,"40.Informacije za S/S o nacionalnih postopkih/storitvah/priložnostih za športnika v športnem okolju"
41,"41.Informacije za S/S o finančnih stroških/podpori v izobraževalnem okolju (šolnine, najemnine…)"
42,"42.Predstavitve najboljših praks športnikov z DK in S/S športnikov"
43,"43.Zavedanje S/S in njihovo razumevanje športa kot načina življenja"
44,"44.Zagotovitev rednega obveščanja S/S o zakonodajnih, storitvenih idr. spremembah za športnika"
45,"45.Več informacij za S/S s strani športnega okolja (o napredku/uvrstitvah/poškodbah itd.)"
46,"46.Dostop do/imenovanje nacionalnega koordinatorja DK za podporo potreb športnikov"
47,"47.Identifikacija uspešnih študentov-športnikov, ki lahko delujejo kot ambasadorji dvojne kariere"
48,"48.Več informacij za S/S glede počitka, negovanja poškodb in rehabilitacije športnika"
49,"49.Spretnost S/S za upravljanje družinskega časa/logistike za športnika (transport/čas/vloga)"
50,"50.Povratne informacije za S/S o izobraževalnem napredku na univerzi (potrebno soglasje športnika)"
51,"51.Razumevanje S/S in njihovo reševanje športnikovih tveganih vedenj (krize, alkohol, droga …)"
52,"52.Vključitev ne-elitnih/talentiranih športnikov v športno zakonodajo DK"
53,"53.Informacije za S/S o mednarodnih zakonodajah/storivah DK, dostopnih v izobraževalnem okolju"
54,"54.Očetovska perspektiva pomembnosti športnikovega uspeha v izobraževanju/športu"
55,"55.Informacije za S/S o finančnih stroških/podpori v športnem okolju (oprema, stroški potovanj…)"
56,"56.Zastopništvo S/S na upravnih ravneh in na ravni športnih zvez"
57,"57.Dostop športnika do kvalitetnega treninga skozi potek DK"
58,"58.Informacije S/S o nacionalnih postopkih/storitvah/priložnostih športnika v izobraževalnem okolju"
59,"59.Razvoj nacionalne politike za formalno priznavanje statusa študent-športnik (dvojna kariera)"
60,"60.Materinska perspektiva pomembnosti športnikovega uspeha v izobraževanju/športu"
61,"61.Informacije za S/S o izobraževalni podpori za športnika (zapiski predavanj, fleksibilni roki…)"
62,"62.Zagotovitev izobraževalnega koledarja za lajšanje načrtovanja športne kariere"
63,"63.Informacije za S/S o športnikovih zdravstvenih potrebah in dostopni podpori"
64,"64.Pojasnitev vloge S/S v izobraževalnem okolju (npr.  podpora pri domačih nalogah)"
65,"65.Športnikovo vrednotenje lastnega statusa DK kot načina življenja"
66,"66.Zavedanje in podpora DK s strani trenerja"
67,"67.Pojasnitev vloge S/S pri podpiranju športnika ob daljših potovanjih in medkulturnih izkušnjah"
68,"68.Znanje S/S za pripravo dolgoročnega načrta za športno in izobraževalno kariero športnika"
69,"69.Delavnice za S/S glede izobraževalnih, športnih in zakonodajnih področij DK"
70,"70.Razumevanje vpliva DK na socializacijo in družbene interakcije športnika"
71,"71.Informacije za S/S o tem, kako poteka sodelovanje med športnimi in izobraževalnimi okolji"
72,"72.Dostop do kontaktne osebe/pomoči glede DK, ki je na voljo v izobraževalnem okolju"
73,"73.Pojasnitev vloge očeta/moškega skrbnika za športnika v odsotnosti podpore/kakovostnega treniranja"
74,"74.Zmožnost športnika za učinkovito vodenje neodvisnega življenja (kuhanje, čiščenje, počitek)"
75,"75.Zmožnost S/S za nadzorovanje znakov in simptomov športnikovega dobrega počutja"
76,"76.Smernice dobre prakse za S/S za podporo športnikov"
77,"77.Pojasnitev vloge mame/ženske skrbnice za športnika v odsotnosti podpore/kakovostnega treniranja"
78,"78.Priprava S/S za soočanje s čustvenimi odzivi športnika na športni nastop"
79,"79.Razvoj mednarodne politike za formalno priznavanje statusa študent-športnik (dvojna kariera)"
80,"80.Dostop do kontaktne osebe/pomoči glede DK, ki je na voljo v športnem okolju"
participant number,particpant name
1,"SL016","","","3bf51d8b-67af-4396-85bb-fb56741e1825","7ef232ae-4287-4d0c-a68f-ab8fbe3a63d1","","","","","","","SL016"
2,"SL163","","","226d03a2-f35c-4e72-a299-10b01a765fd5","5865e25c-b60c-4838-93da-bf10ddf7828d","","","","","","","SL163"
3,"SL033","","","2b36146d-c0db-47a2-bccf-18fd3131634d","3cbaa35a-4100-4ca8-8e4e-60b00d2d287d","","","","","","","SL033"
4,"SL034","","","bf56b925-e594-4d96-ae07-835b0957b52d","fafe7070-f2f4-4640-ad69-8bdd433766c8","","","","","","","SL034"
5,"SL169","","","85cf36a3-f947-46d4-b761-4eeab72df17d","3c50f0a8-f384-4f54-bbcd-1b760769f0f7","","","","","","","SL169"
6,"SL170","","","8fc916bd-554f-46ce-8583-584b7821d51b","be5bb002-6d43-4e96-a733-147b3f43e800","","","","","","","SL170"
7,"SL171","","","b6b956aa-7baf-4ce2-8146-2ce9b8b6978a","c2176478-042a-4ef0-92a2-3d916cd09cf3","","","","","","","SL171"
8,"SL172","","","4c704ec0-b2cc-439e-b7ce-75f42220e5b2","7450d8e0-f2be-45b7-9d30-3354e6554138","","","","","","","SL172"
9,"SL173","","","ab0c3ad3-12c6-4cac-aff5-1754baabfbdf","f78b208e-a5e5-4372-aebe-0aa755881e5c","","","","","","","SL173"
10,"SL174","","","2eed458d-52ee-4fbc-904a-6cc95c0e4f01","07b32cce-505c-4d9b-be51-19a4174483f6","","","","","","","SL174"
11,"SL017","","","e33caaca-f4c9-4691-b854-5ca77dc2fd01","a5b4419d-f6d9-4a55-9492-34c1281bfd5f","","","","","","","SL017"
12,"SL018","","","a21db74d-ec97-4447-b52e-2b65731c79cb","dd2328e4-4d04-496f-8d7e-04bd17bd7da7","","","","","","","SL018"
13,"SL019","","","874806fc-b1d7-4623-81c2-1da641c96697","166ee0c4-16dc-47ce-8ea3-a8b40bcb48d9","","","","","","","SL019"
14,"SL020","","","5ce63392-97e2-47a5-9150-95861cc68972","846aea86-1318-4564-af09-c6562f0488c1","","","","","","","SL020"
15,"SL164","","","37d65de2-b707-4529-a2e8-f5bd326529ec","f9bb64b6-3acd-4a89-8592-3efbeafecfd1","","","","","","","SL164"
16,"SL165","","","ce3f6eb4-18a1-46a2-8262-aae2995a44d4","1b5981a5-b692-455f-891c-dd938d7f6ab6","","","","","","","SL165"
17,"SL166","","","9e9e4d08-eea6-4176-b25a-5c4d413ac631","91800c75-deb3-4726-b2d4-6ae232e3b9b3","","","","","","","SL166"
18,"SL167","","","a1cf773f-aceb-4fe3-9115-5b22ad2bc97c","4c58ac16-a247-45c8-9595-2f88bed01e66","","","","","","","SL167"
19,"SL168","","","2e1bec21-89a4-419d-87b9-8812ee91fdd8","b5f30a52-c961-4803-a5d5-883946e5679a","","","","","","","SL168"
20,"SL021","","","1265e221-7d31-40a2-b73c-6361de03401d","7ed31274-26e8-456b-9809-f61325845210","","","","","","","SL021"
21,"SL022","","","3043b57f-204b-4ed6-b4fa-3b8737816fdd","ff27d935-d19d-4a3c-b4b1-0006f51293b8","","","","","","","SL022"
22,"SL023","","","14779f64-c350-4895-9fd9-fcf0cdac847b","4caec7fb-abad-44f1-8c2b-818c313e1858","","","","","","","SL023"
23,"SL024","","","79838e7f-98e9-46dd-9ebf-c4dd75a5a074","618001d0-c4ff-48b1-a12b-a83e0a779863","","","","","","","SL024"
24,"SL025","","","b6259854-0752-4836-ab01-38cc8f9a1cbf","9f0ba84b-819d-4573-9436-a2b97dcbadeb","","","","","","","SL025"
25,"SL026","","","73326801-a980-4d3d-bc6b-8b199a5cd293","eb04188d-de8a-4660-bd98-a9d1ef06d072","","","","","","","SL026"
26,"SL027","","","ccdafe4d-b402-47f7-928f-11315e5c024f","bdde1a68-7edc-4e08-98ff-2edbeb28357a","","","","","","","SL027"
27,"SL028","","","f2f82f33-eeb4-44b3-8694-144dc6ca7464","42988ad7-fa8f-4e36-8ffc-33986dbfd23c","","","","","","","SL028"
28,"SL030","","","05ec23ee-0dc8-482c-9e82-5be922097e9d","38e91994-854d-41d7-8a85-12fefba993df","","","","","","","SL030"
29,"SL031","","","cafdddbd-1569-45b8-812a-3b11a27d503e","b81d15b9-ef2a-4e6b-ae41-88cddaa941b9","","","","","","","SL031"
30,"SL032","","","1986519b-b757-466f-bb02-e4633bfb1832","823b1bce-1e75-4325-9fd6-7ac80adb0953","","","","","","","SL032"
31,"SL035","","","008ff09c-94b7-41c0-a6fc-2687ba4692cf","908e5084-65b3-4908-9667-8a3a455f30c8","","","","","","","SL035"
32,"SL036","","","5e0cf6f8-35c6-4a4a-ae41-5d3607f7e927","df0fffb2-aefd-4222-ad1d-0b6afec3c326","","","","","","","SL036"
33,"SL037","","","db30c1ea-51fc-4adc-b425-29c802f33fa0","a92c924b-2197-4703-998d-a7a717618686","","","","","","","SL037"
34,"SL037","","","5e600d76-2669-4216-b62b-c0e9a09fa7dd","0815aa09-1215-4b25-85fa-08a410bfbc64","","","","","","","SL037"
35,"SL038","","","06ba8464-f980-48bb-961d-5bd59607be6d","c61605ca-ba03-4b4d-a52c-200b012b028e","","","","","","","SL038"
36,"SL039","","","a978c152-2bd2-494b-b482-fbc1fd0a8a82","d22822b1-1dd9-469f-bb6a-f8a062c93021","","","","","","","SL039"
37,"SL040","","","10b4530a-6ffd-4c05-8548-14af25fbb166","92a3e156-ad4c-4436-b8ab-37de7fb77848","","","","","","","SL040"
38,"SL041","","","9dc9c3a5-e4fd-4d82-a92d-cbb280074ba0","716bea7d-e1d0-434f-a46d-70c74e831193","","","","","","","SL041"
39,"SL042","","","0b63a461-79ce-4c26-a8dc-75252f18a5d4","cb2b64c2-f7e7-4c66-9f72-80cd649b22b0","","","","","","","SL042"
40,"SL043","","","fe1d7347-e01b-4a75-98bd-3fe7e029e5f0","a6cc662b-c610-4555-add0-3762c68bc82d","","","","","","","SL043"
41,"SL044","","","81580a7c-b3aa-4cbb-9bb8-22011e6a3dfb","8db066db-237d-49d0-b73b-5412426c8199","","","","","","","SL044"
42,"SL045","","","875f9e88-905b-43bb-aa67-0f92fe8f42e5","547f4251-36a6-42aa-ace2-8c1fe90867e9","","","","","","","SL045"
43,"SL046","","","994d1f0a-7c29-4275-9803-90b8073872b3","11df1657-d244-4687-8e7a-cdabf828b826","","","","","","","SL046"
44,"SL047","","","a068dc3c-f60f-4e9f-89be-7af338f9a771","a9fbc17b-322a-4959-afb5-f489c29ea87c","","","","","","","SL047"
45,"SL048","","","93289111-9d9a-4ce7-bc1a-4918037d764e","0415f274-efad-4fe4-8f74-575d0b4720e3","","","","","","","SL048"
46,"SL049","","","c6ef636c-db25-4edd-89be-b9f004636c90","a4d3a7b8-0cc5-42ca-a46e-cbbdeb57ade8","","","","","","","SL049"
47,"SL050","","","9279550b-539c-467d-8bbc-7159ef1978d9","7fd01cf9-1843-4181-bdbb-615b02692643","","","","","","","SL050"
48,"SL051","","","4c888dc2-e1d4-4e80-9e91-30da450d22c6","577991c1-60ce-4c55-9acd-fe399a1b0d84","","","","","","","SL051"
49,"SL052","","","d5c28b86-94c1-43ef-bf37-69a4d1eb4e59","8fd7c9ab-060e-4854-957a-f2915c0598bd","","","","","","","SL052"
50,"SL053","","","adb59725-b432-4bf9-9378-23180f507a12","ab7d8c55-5396-45aa-8cd8-47f4d82d945b","","","","","","","SL053"
51,"SL054","","","58173c22-c1df-4021-91f4-3010bd1e4c66","d159839b-a2b9-41c9-9dcf-40634bdfade7","","","","","","","SL054"
52,"SL055","","","1d186b83-3d1f-4906-acb6-0b02e1d4e29e","9484b1bd-2fce-4db6-a595-62d282e2d537","","","","","","","SL055"
53,"SL056","","","fb2be744-6bc9-4d81-b1c6-4555073b9d7c","69853155-a1e8-4283-9f91-aca647d4ca93","","","","","","","SL056"
54,"SL057","","","71fafe31-69f0-4f0a-821b-7b435cdfdb1e","9fa165d4-0477-4228-a7b1-7e134fe021ff","","","","","","","SL057"
55,"SL058","","","e8849a9b-eede-44c5-8b85-8da2c826a412","dfaf1415-88e1-4af7-b957-1e7dd3300cda","","","","","","","SL058"
56,"SL059","","","ce392400-b793-40fb-ac89-c5916d1d95d8","6b93422d-ef2f-40de-a5f5-e4ab37886273","","","","","","","SL059"
57,"SL060","","","e89d0cd5-17f0-4360-91f6-a29e799b7bff","5995cbef-ccb5-440f-857a-c263921f36db","","","","","","","SL060"
58,"SL061","","","d689842e-e98f-497f-907a-7065f5011fdf","52e7d0e9-fd86-47eb-9106-a7a18bea9fc9","","","","","","","SL061"
59,"SL062","","","53e2306b-d0f5-4ea7-a6d8-e639ca4fbbfb","90375d2a-8840-4dae-b2ff-fc4ab47b63c1","","","","","","","SL062"
60,"SL063","","","daf818be-dad3-48b1-84e0-05575793906a","d2b38403-854b-48af-819b-a699634b713b","","","","","","","SL063"
61,"SL064","","","06590fe9-1665-4f1c-b3ce-f3987683ab32","0a51d585-5ade-464b-b699-76a99556e515","","","","","","","SL064"
62,"SL065","","","56ebf737-7d79-4d72-ab2f-b3861e10defc","bf23d0b1-e6a7-4d60-b99e-7421e26bb461","","","","","","","SL065"
63,"SL066","","","10292959-557b-4cd5-8f66-f4368d687eee","900b427a-67d0-4478-a84d-37aec58ea28b","","","","","","","SL066"
64,"SL067","","","de915446-ed9e-47c7-93ce-08c140ef04cf","d90231a2-f4c5-49a0-9a8d-def330cca949","","","","","","","SL067"
65,"SL068","","","7ec62b3b-dc28-406b-9732-9c9a825cfa71","938dc900-1f97-41b3-b4b0-25f97bc5a670","","","","","","","SL068"
66,"SL069","","","04f9b325-eef5-4807-89ea-78d32415f47c","f1661b0f-f48a-4645-a4a3-084c3c0817ab","","","","","","","SL069"
67,"SL070","","","1531c6c2-f488-4e9a-8483-b0f2ec426024","b89dafc1-f871-4f45-9e6c-6d32bebb37a9","","","","","","","SL070"
68,"SL071","","","ecfd1d3e-0674-4dfd-bbbd-d7272ce633e2","18552773-17f0-45c3-a16a-52935566b21d","","","","","","","SL071"
69,"SL072","","","21bbb7fd-cd30-4d33-94df-df8e894de76d","caaac931-e4c5-4843-a478-f7969ee40394","","","","","","","SL072"
70,"SL073","","","f58efb41-c602-4127-b4ea-a51f60649164","98d7fcd7-013c-4de0-984d-7b9fe8429a35","","","","","","","SL073"
71,"SL074","","","c637042d-3b01-4eaa-a268-23aaab392dc2","7ad2dabc-afbe-4ecb-8ad0-23d2931453b7","","","","","","","SL074"
72,"SL075","","","d6137b07-0692-464e-b39c-f2913e4c7a58","ea20bba4-1344-4dd3-9878-f031ce746365","","","","","","","SL075"
73,"SL076","","","6ce99e05-a04d-4e01-98a8-46fe93d3939f","076a418e-6f43-46a2-ad39-3fad59268fe7","","","","","","","SL076"
74,"SL077","","","3599f770-c5ee-48f2-8937-f081ffbadcf9","6924d0a9-97a5-4e4a-a1cb-055e28abca90","","","","","","","SL077"
75,"SL078","","","9b0b93f9-dcbf-462c-b101-d46f216f339e","af0cc71d-a2ef-4d36-be7e-686fbf0af0a8","","","","","","","SL078"
76,"SL079","","","b8133801-4d12-4734-893a-07bf82e605fc","88163bd2-8a64-4174-93de-ee5fc6f5657c","","","","","","","SL079"
77,"SL080","","","851f6d22-dd21-4f54-9205-62572f10679b","5d6802d8-0d3d-4f8f-b795-d478926d4fdc","","","","","","","SL080"
78,"SL081","","","f77e7bf3-784a-4374-b883-923e8093827d","a4e945e2-2358-4d42-a8ce-b1853f9725c4","","","","","","","SL081"
79,"SL082","","","e075c318-ab18-4c19-8c5e-165eb38db8e9","cc2a7e63-4369-4f66-8223-f6a10f7b4911","","","","","","","SL082"
80,"SL083","","","81713df4-9c15-434a-8202-2faa646a15da","3b1855be-3230-4578-877a-cfecfea71c94","","","","","","","SL083"
81,"SL084","","","12d1514d-c3df-411f-91b1-033ab6ce970f","bc50310c-b76e-4a2a-9ad9-ea35715e87dd","","","","","","","SL084"
82,"SL085","","","858226f3-68bf-425d-a1e3-c5502a7aa186","73d9241f-0990-4de6-8193-3d7e8fcea070","","","","","","","SL085"
83,"SL086","","","fc22abd7-29f0-4430-93f1-c5af4c0ec478","02511dd4-584f-4aed-9c55-a986d6d93c50","","","","","","","SL086"
84,"SL087","","","5b49cd36-8815-47f4-a9f8-23bee2ff88da","92d3fd8f-e279-4b95-a8e9-649acf2fb9e0","","","","","","","SL087"
85,"SL088","","","e4b240bd-99b3-457e-b518-e47221355e0c","b28eb9d7-e69c-4f6f-97b6-5c4fc5bf4196","","","","","","","SL088"
86,"SL089","","","d3829727-d9a4-4389-af9b-01f2eb6071e8","f5c8d2f3-e95d-41fc-bbcf-e1c3e4a327b8","","","","","","","SL089"
87,"SL090","","","026598b1-6ed2-458c-a39c-8cdec4d9fe3c","789ae98f-e752-41a6-bdfd-292f3792956b","","","","","","","SL090"
88,"SL091","","","5ec6f5db-e842-42f9-8ff6-aa09b11db8d1","48d80884-c93a-4f50-9c96-769a6d33c786","","","","","","","SL091"
89,"SL092","","","aa6f35cf-3bb9-4506-84dc-7a6d0b45f0e4","5b1e7f11-6b49-43c1-af37-d053538cab9e","","","","","","","SL092"
90,"SL093","","","db3e1b3f-9f0f-4a10-99ee-76d3ed991e37","557298fb-3a76-4f96-afa4-c67479380bcb","","","","","","","SL093"
91,"SL094","","","d77dfe5a-6c80-44bb-9ba0-58b48a3ba9d0","3bb6882c-0e69-4b90-af29-73f157904ba8","","","","","","","SL094"
92,"SL095","","","e231697c-fd81-4224-8de9-67c725c66403","d5236c6f-26e0-494a-b3be-d3c22dc1c25d","","","","","","","SL095"
93,"SL096","","","52c14016-1fba-44dd-8257-88702b8bf07e","72008194-6bb3-4fbc-b92b-5b1a67df30dc","","","","","","","SL096"
94,"SL097","","","d461f917-d741-4a88-b7f8-455f618680cb","b990064d-2a58-42d2-9987-c1949a321af2","","","","","","","SL097"
95,"SL098","","","c71d78b1-f3bd-4762-9d89-a939d524ed41","f736922b-a88c-4d00-8233-dc22a7922f9e","","","","","","","SL098"
96,"SL099","","","dc1dbaaf-8c00-4127-9229-ae42ffd74fc1","f9c2c6b5-ef92-4fef-962b-fa276e163586","","","","","","","SL099"
97,"SL010","","","56cc3c36-2c5d-4ee1-8848-c58fbc21541b","deb8bfba-ddc3-42f8-93b8-c278088a9691","","","","","","","SL010"
98,"SL011","","","9434c952-7395-416a-bd7d-c5eb1af193fd","bde35aca-e123-4364-9da3-2553e93e87ef","","","","","","","SL011"
99,"SL012","","","9b8ff88c-2fa9-4d72-9a7c-4a6e8e1fca4c","2b5a8108-415a-4f8c-bf9b-0c3a6ffdd11c","","","","","","","SL012"
100,"SL013","","","bbbf53d7-c92f-4e05-9206-78f40ae05d92","cd3009ff-1af7-4aab-99ba-5c57413633e0","","","","","","","SL013"
101,"SL014","","","34014460-31f9-4dfa-af14-e3bb36474da4","0239e59e-7f29-4cee-a892-cab9893b6bac","","","","","","","SL014"
102,"SL015","","","23b0fba9-5ef2-4488-b018-307a6d868556","b791ab0d-26b4-49b9-aec6-6f635c04e7b5","","","","","","","SL015"
103,"SL016","","","9c4241fd-451f-4e9d-8690-a8ffa45b71f5","393197e6-677e-46d5-956d-3fa16ffa271e","","","","","","","SL016"
104,"SL175","","","42294431-19a3-44ba-b0a8-05cf4fea87bd","6f144a87-6d08-41f2-8dd5-e60ace224f0b","","","","","","","SL175"
105,"SL176","","","d08cc587-7144-4768-b250-20219c537e06","81d7c7d8-a2d4-4a67-b338-d77f33a26eeb","","","","","","","SL176"
106,"SL177","","","2281529e-6671-4148-9544-786cf00d1077","81cd18e5-0b8c-4894-ab04-d31a660e8134","","","","","","","SL177"
107,"SL178","","","cb3d81ff-bf7d-4e9e-bda5-bdd508ed5eb7","f0d4cdc9-a51e-4a91-b99f-acbc27a1a78b","","","","","","","SL178"
108,"SL179","","","c64d42fe-8e7f-4224-8636-c5aa74bba2be","e4738067-ea76-4bc3-8d74-8f190e150c72","","","","","","","SL179"
109,"SL180","","","3b74b6f6-5979-4f8a-91fe-3f40c023b436","cd80c5a6-7a50-4663-aad5-ac1b95423d23","","","","","","","SL180"
110,"SL181","","","7f94d44f-d854-4a7d-b30d-a7dc10ac64ec","40706d70-b085-41c6-898e-ee6969dd6de4","","","","","","","SL181"
111,"SL182","","","d23d3c8d-566b-48af-8e69-3208658a8b97","83a6a48e-f27a-4017-9836-3f6e8ba0be52","","","","","","","SL182"
112,"SL183","","","8eb23084-6803-42ad-85c9-3a382803213d","09af0d85-1d55-4301-9f37-4e09f564ece0","","","","","","","SL183"
113,"SL184","","","99b39a8a-402f-4d0a-bc3e-b81db3d63a57","a6422866-af23-4905-a00b-508c6f801257","","","","","","","SL184"
114,"SL185","","","8b9a1c8e-f2a3-4434-a880-7f553f9b2ee3","6a8f1a27-31b0-4fa3-9bc5-1154d7184335","","","","","","","SL185"
115,"SL187","","","2991f6cb-c3b7-4cae-bf8a-c54e1525250d","08d66d6b-0994-49e0-917f-7be4f4704af5","","","","","","","SL187"
116,"SL188","","","fd386997-e31a-41f0-a7df-8f54e2d25d4f","e9f3f5ef-36cb-437c-9e69-2e053c6801bc","","","","","","","SL188"
117,"SL189","","","ac3b2767-9fe7-4c70-853d-558aa1cdd617","c77be3c1-6864-4c6c-b02f-762ab662a74f","","","","","","","SL189"
118,"SL190","","","62f954f4-8ace-49ba-8d00-89d88b438228","a43e73f4-f812-439d-87b4-21a3a512308c","","","","","","","SL190"
119,"SL191","","","5c5b5e69-203e-4ace-b6a5-1aff7f97b07d","b6bebaf5-8a62-489d-914f-0ee01758985d","","","","","","","SL191"
120,"SL192","","","df289a4c-a07d-48cb-b4f0-4e9303ef2d67","83863154-87af-4ac9-843d-fb550b87d109","","","","","","","SL192"
121,"SL193","","","2a835b6e-6762-4e23-8187-1a2a4beea36c","a0fcda13-cb3a-4e5a-bf2e-66786383c1e3","","","","","","","SL193"
122,"SL194","","","9cbdb848-fe9b-45b6-b676-bacc94bde5a2","734737bb-b77b-4633-9da2-49bae5f67049","","","","","","","SL194"
123,"SL195","","","7a0cf02e-e197-4ff1-a7ed-4fc32e4c5e25","4f0d63b0-c7ad-4a24-b603-a94189120713","","","","","","","SL195"
124,"SL246","","","373bef25-c36a-46b4-b921-180f5bce0b43","c79ec1b4-c356-4961-9308-340a32918d1a","","","","","","","SL246"
125,"SL247","","","7dd052a3-7750-47fe-a316-9c51f51f0f36","c5748a19-68e2-465f-9b53-7fd14785cf15","","","","","","","SL247"
126,"SL100","","","d4d8fe9d-e389-41b5-a3b6-ffb68d755227","e18ab6a2-17d2-46e4-a0a2-dbd7bcc96e0d","","","","","","","SL100"
127,"SL101","","","70299b64-72f1-4075-83bd-fd8d18e9e369","bc2633e1-d76d-47c0-a7c1-3fad4fd38061","","","","","","","SL101"
128,"SL102","","","2d51cf1f-e0d3-4c8f-ad44-11e2d5d33836","b30a1618-8a2e-4219-9534-d629db03fa5f","","","","","","","SL102"
129,"SL103","","","4e246e29-a3fa-451f-8477-95240319cd1c","6df49373-44a3-467a-ab7d-896d61173b96","","","","","","","SL103"
130,"SL104","","","4ca03097-e3ab-459c-8e65-271dc13145c4","e12f8474-9857-46e3-aa7b-ed6e70e50143","","","","","","","SL104"
131,"SL105","","","d21285b4-a141-445d-ae9c-c9807873589c","802195ee-6420-459e-886b-79c51c2854a8","","","","","","","SL105"
132,"SL106","","","ad1f731a-c2c0-4c2d-87c4-cf5a11fa6cc2","27de8d13-63c1-452c-b67b-3658eb811c65","","","","","","","SL106"
133,"SL107","","","bc28fd90-93c6-4e1f-8e65-31946f247158","6b3b0f55-38d7-4062-a2b5-96ed2435ccfe","","","","","","","SL107"
134,"SL108","","","ee318eed-3186-4063-a444-3af9832b1a09","a83c5993-a3c7-4172-aabb-1064155dc448","","","","","","","SL108"
135,"SL109","","","17576417-2c35-4709-a8ff-d65b66937b20","ba4233e8-aa4d-429a-b7ee-e2ebeb967e88","","","","","","","SL109"
136,"SL198","","","5e24bace-1b48-4971-a748-43e0b900b3a5","109a75b6-496d-4c2f-8d7d-87ec3e0043b4","","","","","","","SL198"
137,"SL196","","","0d52c466-5a32-43f7-a381-562f222baa8d","086f0f52-b686-46f2-9ecd-509dd1709f59","","","","","","","SL196"
138,"SL197","","","5e3a0afa-229d-4b15-b83b-8d1a52ceeb34","dcbc2b09-0330-4b51-860e-cc984e909f08","","","","","","","SL197"
139,"SL199","","","e0f92036-d9e8-4910-bf38-ed449d00137d","c5662636-440b-4376-a093-5763f2c1f9a5","","","","","","","SL199"
140,"SL200","","","41f979c7-0021-4d76-ad29-27957ed029cb","c6a5a5ad-ff8d-4a91-a8f3-569f731dde0c","","","","","","","SL200"
